Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Band strength (product.metafields.shopify.band-strength),Blade material (product.metafields.shopify.blade-material),Board material (product.metafields.shopify.board-material),Board mounting type (product.metafields.shopify.board-mounting-type),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Corrector features (product.metafields.shopify.corrector-features),Desk organizer features (product.metafields.shopify.desk-organizer-features),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Frame design (product.metafields.shopify.frame-design),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Hardware material (product.metafields.shopify.hardware-material),Ink color (product.metafields.shopify.ink-color),Lead grade (product.metafields.shopify.lead-grade),Marker tip design (product.metafields.shopify.marker-tip-design),Material (product.metafields.shopify.material),Office instrument material (product.metafields.shopify.office-instrument-material),Office supply material (product.metafields.shopify.office-supply-material),Paper size (product.metafields.shopify.paper-size),Paper type (product.metafields.shopify.paper-type),Pen color (product.metafields.shopify.pen-color),Presentation supply features (product.metafields.shopify.presentation-supply-features),Shape (product.metafields.shopify.shape),Spinner type (product.metafields.shopify.spinner-type),Stapler features (product.metafields.shopify.stapler-features),Suitcase handle type (product.metafields.shopify.suitcase-handle-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Kuwait,Price / Kuwait,Compare At Price / Kuwait,Status
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,3M Post-it® Super Sticky Dry Erase Whiteboard Film - 1 / Pack,"<div data-cel-widget=""productOverview_feature_div"" data-csa-c-id=""qdat9c-79jwpp-qh2abx-al9lbs"" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-asin=""B072MNWZT4"" data-csa-c-slot-id=""productOverview_feature_div"" data-csa-c-content-id=""productOverview"" data-csa-c-type=""widget"" data-feature-name=""productOverview"" class=""celwidget"" id=""productOverview_feature_div"">
<div class=""a-section a-spacing-small a-spacing-top-small"">
<table class=""a-normal a-spacing-micro"" style=""width: 100%; height: 78.3752px;"">
<tbody>
<tr class=""a-spacing-small po-color"" style=""height: 19.5938px;"">
<td class=""a-span3"" style=""width: 37.8181%; height: 19.5938px;"">
<p> </p>
<span class=""a-size-base a-text-bold"">Color</span>
</td>
<td class=""a-span9"" style=""width: 59.3501%; height: 19.5938px;""><span class=""a-size-base po-break-word"">White</span></td>
</tr>
<tr class=""a-spacing-small po-material"" style=""height: 19.5938px;"">
<td class=""a-span3"" style=""width: 37.8181%; height: 19.5938px;""><span class=""a-size-base a-text-bold"">Material</span></td>
<td class=""a-span9"" style=""width: 59.3501%; height: 19.5938px;""><span class=""a-size-base po-break-word"">Wood, Alloy Steel</span></td>
</tr>
<tr class=""a-spacing-small po-brand"" style=""height: 19.5938px;"">
<td class=""a-span3"" style=""width: 37.8181%; height: 19.5938px;""><span class=""a-size-base a-text-bold"">Brand</span></td>
<td class=""a-span9"" style=""width: 59.3501%; height: 19.5938px;""><span class=""a-size-base po-break-word"">Post-it</span></td>
</tr>
<tr class=""a-spacing-small po-finish_type"" style=""height: 19.5938px;"">
<td class=""a-span3"" style=""width: 37.8181%; height: 19.5938px;""><span class=""a-size-base a-text-bold"">Finish Type</span></td>
<td class=""a-span9"" style=""width: 59.3501%; height: 19.5938px;""><span class=""a-size-base po-break-word"">Painted</span></td>
</tr>
</tbody>
</table>
</div>
</div>
<div data-cel-widget=""featurebullets_feature_div"" data-csa-c-id=""lr3mvl-ikhi6v-ojy0r9-6496na"" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-asin=""B072MNWZT4"" data-csa-c-slot-id=""featurebullets_feature_div"" data-csa-c-content-id=""featurebullets"" data-csa-c-type=""widget"" data-feature-name=""featurebullets"" class=""celwidget"" id=""featurebullets_feature_div"">
<div class=""a-section a-spacing-medium a-spacing-top-small"" id=""feature-bullets"">
<hr>
<h1 class=""a-size-base-plus a-text-bold"" style=""text-align: center;"">About this item</h1>
<p><img src=""https://www.post-it.com/wps/wcm/connect/46e7b8d6-28dd-4f93-859d-af180831ecfc/rG-57-Columns-1.jpg?MOD=AJPERES&amp;CACHEID=ROOTWORKSPACE-46e7b8d6-28dd-4f93-859d-af180831ecfc-lVzsSGC"" alt=""Post-it® Super Sticky Dry Erase Surface Videos"" style=""display: block; margin-left: auto; margin-right: auto;""></p>
<p style=""text-align: center;""><strong>Unroll</strong></p>
<p style=""text-align: center;""><strong><img src=""https://www.post-it.com/wps/wcm/connect/1b7c747b-dd47-4c15-b0bb-ef0b1073ec3d/rG-57-Columns-2.jpg?MOD=AJPERES&amp;CACHEID=ROOTWORKSPACE-1b7c747b-dd47-4c15-b0bb-ef0b1073ec3d-lyQVFrH"" alt=""Post-it® Super Sticky Dry Erase Surface Videos""></strong></p>
<p style=""text-align: center;""><strong>Peel</strong></p>
<p style=""text-align: center;""><strong><img src=""https://www.post-it.com/wps/wcm/connect/ad31d290-2675-4c55-9fc7-dd863c569afd/rG-57-Columns-3.jpg?MOD=AJPERES&amp;CACHEID=ROOTWORKSPACE-ad31d290-2675-4c55-9fc7-dd863c569afd-lyR-W2."" alt=""Post-it® Super Sticky Dry Erase Surface Videos""></strong></p>
<p style=""text-align: center;""><strong>Stick</strong></p>
<p> </p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Transform any space into a collaborative space and enhance your team's productivity with the portable whiteboard solution by Post-it</span></li>
</ul>
<p><span class=""a-list-item""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_10.jpg?v=1721635556"" width=""473"" height=""315""></span></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The stain-proof material of the Post-it dry erase whiteboard film erases cleanly every time, and the film is ideal for replacing old dry erase surfaces that may be ghosted</span></li>
</ul>
<p><span class=""a-list-item""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_12.jpg?v=1721635556"" width=""433"" height=""433""></span></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The Post-it dry erase film roll sticks perfectly to painted dry walls, glass, painted steel and finished wood and can be cut to the right size for your individual requirements</span></li>
</ul>
<p><span class=""a-list-item""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_8.jpg?v=1721635555""></span></p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Easy to install: Just unroll the Post-it board, cut it to your preferred size, peel off the protective foil and stick it to almost any vertical surface you want to</span></li>
</ul>
<p><span class=""a-list-item""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_14.jpg?v=1721635556"" width=""499"" height=""499""></span></p>
<p> </p>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Items included: 1x Super Sticky Dry Erase Film by Post-it/Convenient and practical whiteboard substitute for vertical and horizontal</span></li>
</ul>
<p> </p>
<p><span class=""a-list-item""><img style=""display: block; margin-left: auto; margin-right: auto;"" alt="""" src=""https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_19.jpg?v=1721635556"" width=""401"" height=""401""></span></p>
</div>
</div>
<p><br></p>",3M,Office Supplies > Presentation Supplies > Dry-Erase Boards,White boards,"3M, White Board, whiteboard",true,Size,DEF 3X2 DRY 2 FT X 3 FT 24 inch x 36 inch,,,,,,,,029 DEF3X2,0.0,shopify,6,deny,manual,16.000,18.000,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_2_e3b67521-64bd-43e7-a6b6-bf7125641266.jpg?v=1721645995,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frameless,,,,,,,,,,,,erasable-surface; adjustable-angle; adjustable-height,,,,,,,,,,,kg,,,true,,,active
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,DEF 4X3 DRY 3 FT X 4 FT 36 inch x 48 inch,,,,,,,,029 DEF4X3,0.0,shopify,13,deny,manual,23.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/51141396750_2_db4c4fb9-375d-4a60-bd75-f285b9be10b8.jpg?v=1721645995,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276617_2.jpg?v=1721636310,kg,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,DEF 6X4 DRY 4 FT X 2 YD 48 inch x 72 inch,,,,,,,,029 DEF6X4,0.0,shopify,15,deny,manual,36.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276617_2.jpg?v=1721636310,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276600_2.jpg?v=1721636173,kg,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,DEF8X4 DRY 4 FT X 2.66 YD,,,,,,,,029 DEF8X4,0.0,shopify,5,deny,manual,42.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/51141396750_1_26173df0-88de-434f-b03b-04e69ac10f02.jpg?v=1721645995,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276594_2_e3b67521-64bd-43e7-a6b6-bf7125641266.jpg?v=1721645995,kg,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/638060276600_2.jpg?v=1721636173,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/51141396774_2.jpg?v=1721646041,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/51141396750_5.jpg?v=1721646041,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-def3x2-post-it-dry-erase-surface-white-film-1-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/51141396750_6.jpg?v=1721646041,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-20-sheets-es-425s,Kangaro Stapler 20 Sheets ES 425S,"<p>All metal full strip stapler. All steel quick loading mechanism. Anti skid rubber feet. Rotating anvil, built-in staple remover with staple holder. Holds removed staples, which can be easily disposed. Reload indicator.<br>Staple Use : 24/6, 26/6<br>Loading Capacity : 150 Staples (24/6), 210 Staples (26/6)<br>Stapling Capacity : 30 Sheets of 75~80 gsm paper<br>Throat Depth : 90mm<br>Loading Type : Quick<br>Stapling Type : Conventional<br>Tacking : Yes<br>Temporary Stapling : Yes</p>",Kangaro,Office Supplies > Office Instruments > Staplers > Full Strip Staplers,Staplers,"Brands, Desk Accessories, KANGARO, Office Supplies, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 ES-425S,0.0,shopify,94,continue,manual,1.150,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KangaroStapler20Sheetscopy.jpg?v=1722857611,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
kangaro-stapler-20-sheets-es-425s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLER-20SHEETS-ES-425S2.jpg?v=1722857616,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-20-sheets-es-425s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLER-20SHEETS-ES-425S.jpg?v=1722857616,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-20-sheets-es-425s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/425S.jpg?v=1722857616,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-remover-sr-100,Kangaro Stapler Remover SR100,"<ul>
<li>Small pen type staple remover in plastic body.</li>
<li>Holds removed staples which can be easily disposed later.</li>
<li>Suitable for removing No.10,24/6,26/6,B8.</li>
</ul>",Kangaro,Office Supplies > Office Instruments > Staple Removers,Staplers,"Brands, Desk Accessories, KANGARO, Office Supplies, Staple removers, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 SR-100,0.0,shopify,87,continue,manual,0.450,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLERREMOVER-SR-100_a7f098a3-3107-405c-a6da-357e6b1cd481.jpg?v=1736421306,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
kangaro-stapler-remover-sr-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLERREMOVER-SR-1003.jpg?v=1736421304,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-remover-sr-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLERREMOVER-SR-1002.webp?v=1736421304,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-remover-sr-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/SR100.jpg?v=1736421304,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-kangaro-stapler-30-sheets-ds-35,Kangaro Stapler 30 Sheets DS45,"<p>Brand Kangaro<br>Colour Black<br>Material Metal<br>Item dimensions LxWxH 12 x 5 x 3.5 centimeters<br>Style Classic<br>About this item<br>Full strip plastic stapler with quality steel components<br>Quick loading mechanism with excellent holding power<br>Rubber base to avoid desk top from scratches<br>Incredible performance great for school, college or office use</p>",Kangaro,Office Supplies > Office Instruments > Staplers,Staplers,"Brands, Desk Accessories, KANGARO, Office Supplies, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 DS-45,0.0,shopify,89,continue,manual,0.800,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/DS45-1.jpg?v=1722854395,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
copy-of-kangaro-stapler-30-sheets-ds-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLER-30SHEETS-DS-452.jpg?v=1722854402,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-kangaro-stapler-30-sheets-ds-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLER-30SHEETS-DS-45.jpg?v=1722854402,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copy-of-kangaro-stapler-30-sheets-ds-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/DS45.jpg?v=1722854402,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-30-sheets-ds-35,Kangaro Stapler 30 Sheets DS35,<p>Brand KANGARO<br>Colour black<br>Material metal<br>Product stapler<br>number of sheets 30</p>,Kangaro,Office Supplies > Office Instruments > Staplers,Staplers,"Brands, Desk Accessories, KANGARO, Office Supplies, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 DS-35,0.0,shopify,88,continue,manual,1.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-STAPLER-30SHEETS-DS-35.jpg?v=1722859014,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
kangaro-stapler-30-sheets-ds-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/DS35.jpg?v=1722859014,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-paper-punch-25-sheets-dp-540,Kangaro Paper Punch 25 Sheets DP540,"<ul>
<li>Durable Metal Construction 2 hole punch.</li>
<li>Punches upto 25 sheets.</li>
<li>Removable waste paper collection tray to avoid spillage.</li>
<li>Indicator for paper centre position.</li>
<li>Available with Guide Bar for punch positioning to align papers easily<span> </span>.</li>
</ul>",Kangaro,Office Supplies > Paper Handling > Hole Punches,Staplers,"Brands, Desk Accessories, Hole Punch, KANGARO, Office Supplies, Staple removers, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 DP-540,0.0,shopify,100,continue,manual,1.500,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-PAPERPUNCH-25SHEETS-DP-5402.jpg?v=1723385011,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
kangaro-paper-punch-25-sheets-dp-540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/KANGARO-PAPERPUNCH-25SHEETS-DP-540.jpg?v=1723385011,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-paper-punch-25-sheets-dp-540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/DP540.jpg?v=1722859042,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-remover-sr-45,Kangaro Stapler Remover SR45,"<p style=""font-weight: 400;"">Kangaro SR 45 staple remover</p>
<p style=""font-weight: 400;"">Plastic cover with finger grip</p>
<p style=""font-weight: 400;"">Suitable for No.10, 24/6,26/6,B8(1/4”) and standard staples</p>
<p style=""font-weight: 400;"">Steel jaws for removing staples.</p>
<p style=""font-weight: 400;"">Locking Mechanism</p>
<p style=""font-weight: 400;"">Removes staple Pins, Board Pins and paper pins.</p>
<p style=""font-weight: 400;"">How to use:-place the outer jaw of remover within the staple</p>
<p style=""font-weight: 400;""> <span> </span>                 -Press the inner jaw, until the staple comes out –do not pull</p>
<p style=""font-weight: 400;"">                <span> </span>  To remove staples of smaller sizes, use only one side of the jaws.</p>",Kangaro,Office Supplies > Office Instruments > Staple Removers,Staplers,"Brands, Desk Accessories, KANGARO, Office Supplies, Staple removers, STAPLERS & ACCESSORIES",true,Title,Default Title,,,,,,,,017 SR-45,0.0,shopify,67,continue,manual,0.300,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/kanstaple_remover.png?v=1723736336,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
kangaro-stapler-remover-sr-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/kanstaple_remover2.jpg?v=1723736336,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaro-stapler-remover-sr-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/SR45.jpg?v=1722851377,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,"3M Post-it® Flags Value Pack, Orange, 1 in Wide, 50/Dispenser","<ul class=""MMM--pdpList SNAPS--bullets"">
<li>Orange, 1 in. Wide.</li>
<li>Find it fast.</li>
<li>Flags make it simple to mark and highlight important information.</li>
<li>Ideal for marking documents without writing on them.</li>
<li>50/Dispenser, 12 Dispensers/Pack</li>
<li>Use to draw attention to critical items, organize files or color-coding.</li>
<li>Make it simple to request action.</li>
<li>Sticks securely, removes cleanly.</li>
<li>The dispenser keeps flags organized and easy to find.</li>
</ul>
<p class=""SNAPS--pdpTabDes"">Find it fast with Post-it® Flags. They make it simple to mark, flag or highlight important information. They stick securely, remove cleanly and come in a wide variety of colors. Draw attention to critical items or use them to index, file or color-code your work, either at home, work or in the classroom.</p>",3M,Office Supplies > General Office Supplies > Paper Products > Sticky Notes,Post It Notes,"3M, Below 1 KWD, Brands",true,Title,Default Title,,,,,,,,029 682-4,0.0,shopify,42,continue,manual,0.850,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/21200666933_1.jpg?v=1685269689,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/21200666933_2.jpg?v=1685270398,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/orangef1.jpg?v=1685270398,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/redf2_0d175e93-05ce-46fc-b5ab-b69a1b88b281.jpg?v=1685270398,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/bluef2_f418cf99-25a4-4158-a563-cc934aefa9a8.jpg?v=1685270398,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-orange-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/21200667411_3_8da93cb7-4b6c-49ac-8b58-163a3b7c2a10.jpg?v=1685270435,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3m-post-it®-flags-value-pack-green-1-in-wide-50-dispenser,"3M Post-it® Flags Value Pack, Green, 1 in Wide, 50/Dispenser","<ul class=""MMM--pdpList SNAPS--bullets"">
<li>Green, 1 in. Wide.</li>
<li>Find it fast.</li>
<li>Flags make it simple to mark and highlight important information.</li>
<li>Ideal for marking documents without writing on them.</li>
<li>50/Dispenser, 12 Dispensers/Pack</li>
<li>Use to draw attention to critical items, organize files or color-coding.</li>
<li>Make it simple to request action.</li>
<li>Sticks securely, removes cleanly.</li>
<li>The dispenser keeps flags organized and easy to find.</li>
</ul>
<p class=""SNAPS--pdpTabDes"">Find it fast with Post-it® Flags. They make it simple to mark, flag or highlight important information. They stick securely, remove cleanly and come in a wide variety of colors. Draw attention to critical items or use them to index, file or color-code your work, either at home, work or in the classroom.</p>",3M,Office Supplies > General Office Supplies > Paper Products > Sticky Notes,Post It Notes,"3M, Below 1 KWD, Brands",true,Title,Default Title,,,,,,,,029 682-3,0.0,shopify,37,continue,manual,0.850,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0510/5932/7173/files/21200665226_1.jpg?v=1685269747,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
3m-post-it®-flags-value-pack-green-1-in-wide-50-dispenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0510/5932/7173/files/21200665226_2.jpg?v=1685270346,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
